date,country,state,county,fips,lat,long,locationId,actuals.cases,actuals.deaths,actuals.positiveTests,actuals.negativeTests,actuals.contactTracers,actuals.hospitalBeds.capacity,actuals.hospitalBeds.currentUsageTotal,actuals.hospitalBeds.currentUsageCovid,unused1,actuals.icuBeds.capacity,actuals.icuBeds.currentUsageTotal,actuals.icuBeds.currentUsageCovid,unused2,actuals.newCases,actuals.vaccinesDistributed,actuals.vaccinationsInitiated,actuals.vaccinationsCompleted,metrics.testPositivityRatio,metrics.testPositivityRatioDetails,metrics.caseDensity,metrics.contactTracerCapacityRatio,metrics.infectionRate,metrics.infectionRateCI90,unused3,unused4,metrics.icuCapacityRatio,riskLevels.overall,metrics.vaccinationsInitiatedRatio,metrics.vaccinationsCompletedRatio,actuals.newDeaths,actuals.vaccinesAdministered,riskLevels.caseDensity,cdcTransmissionLevel,actuals.vaccinationsAdditionalDose,metrics.vaccinationsAdditionalDoseRatio,metrics.weeklyNewCasesPer100k,hsa,hsaPopulation,actuals.hsaHospitalBeds.capacity,actuals.hsaHospitalBeds.currentUsageTotal,actuals.hsaHospitalBeds.currentUsageCovid,actuals.hsaIcuBeds.capacity,actuals.hsaIcuBeds.currentUsageTotal,actuals.hsaIcuBeds.currentUsageCovid,metrics.bedsWithCovidPatientsRatio,hsaName,actuals.hospitalBeds.weeklyCovidAdmissions,actuals.hsaHospitalBeds.weeklyCovidAdmissions,metrics.weeklyCovidAdmissionsPer100k,communityLevels.cdcCommunityLevel,communityLevels.canCommunityLevel
2020-10-21,US,CT,,09,,,iso1:us#iso2:us-ct,64047,4567,78963,1713546,860,8222,6149,369,,1068,555,40,,416,,,,0.019,,12.1,0.4,1.23,0.1,,,0.52,2,,,8,,2,2,,,84.4,,,,,,,,,0.04,,173,,4.9,,
2020-10-22,US,CT,,09,,,iso1:us#iso2:us-ct,64549,4569,79994,1754336,860,8228,6119,373,,1068,561,48,,502,,,,0.02,,13.4,0.36,1.24,0.1,,,0.53,2,,,2,,2,2,,,93.8,,,,,,,,,0.05,,192,,5.4,,
2020-10-23,US,CT,,09,,,iso1:us#iso2:us-ct,65228,4577,80810,1795773,860,8242,6157,380,,1068,535,50,,679,,,,0.02,,12.9,0.37,1.24,0.1,,,0.5,2,,,8,,2,2,,,90.4,,,,,,,,,0.05,,194,,5.4,,
2020-10-24,US,CT,,09,,,iso1:us#iso2:us-ct,65228,4577,81523,1825790,860,8209,5984,369,,1068,541,52,,0,,,,0.021,,14.1,0.37,1.24,0.1,,,0.51,2,,,0,,2,2,,,98.4,,,,,,,,,0.04,,213,,6.0,,
2020-10-25,US,CT,,09,,,iso1:us#iso2:us-ct,65228,4577,82325,1845428,860,8205,5745,397,,1068,507,61,,0,,,,0.023,,15.2,0.37,1.25,0.1,,,0.47,2,,,0,,2,3,,,106.4,,,,,,,,,0.05,,215,,6.0,,
2020-10-26,US,CT,,09,,,iso1:us#iso2:us-ct,67275,4589,83091,1866326,860,8200,5687,405,,1068,498,61,,2047,,,,0.024,,16.3,0.3,1.25,0.1,,,0.47,2,,,12,,2,3,,,114.4,,,,,,,,,0.05,,225,,6.3,,
2020-10-27,US,CT,,09,,,iso1:us#iso2:us-ct,67813,4595,84000,1908233,860,8250,5921,454,,1076,520,63,,538,,,,0.024,,16.8,0.29,1.25,0.1,,,0.48,2,,,6,,2,3,,,117.3,,,,,,,,,0.06,,248,,7.0,,
2020-10-28,US,CT,,09,,,iso1:us#iso2:us-ct,68303,4604,85099,1953336,860,8241,6139,462,,1076,542,70,,490,,,,0.025,,17.1,0.28,1.25,0.1,,,0.5,2,,,9,,2,3,,,119.4,,,,,,,,,0.06,,268,,7.5,,
2020-10-29,US,CT,,09,,,iso1:us#iso2:us-ct,69622,4609,86482,1995902,860,8274,6132,556,,1076,536,67,,1319,,,,0.026,,20.3,0.24,1.25,0.1,,,0.5,2,,,5,,2,3,,,142.3,,,,,,,,,0.07,,274,,7.7,,
2020-10-30,US,CT,,09,,,iso1:us#iso2:us-ct,70383,4616,87668,2036908,860,8347,6193,492,,1067,542,68,,761,,,,0.028,,20.7,0.23,1.25,0.1,,,0.51,2,,,7,,2,3,,,144.6,,,,,,,,,0.06,,295,,8.3,,
2020-10-31,US,CT,,09,,,iso1:us#iso2:us-ct,70383,4616,88632,2072338,860,8318,5943,495,,1067,539,70,,0,,,,0.028,,21.5,0.23,1.25,0.1,,,0.51,2,,,0,,2,3,,,150.2,,,,,,,,,0.06,,298,,8.4,,
2020-11-01,US,CT,,09,,,iso1:us#iso2:us-ct,70383,4616,89613,2092196,860,8310,5708,470,,1067,538,77,,0,,,,0.029,,22.3,0.23,1.25,0.1,,,0.5,2,,,0,,2,3,,,155.9,,,,,,,,,0.06,,298,,8.4,,
2020-11-02,US,CT,,09,,,iso1:us#iso2:us-ct,73034,4627,90827,2118956,860,8274,5606,544,,1076,522,74,,2651,,,,0.03,,23.1,0.21,1.25,0.1,,,0.49,2,,,11,,2,3,,,161.5,,,,,,,,,0.07,,314,,8.8,,
2020-11-03,US,CT,,09,,,iso1:us#iso2:us-ct,74019,4635,92569,2169098,860,8288,5893,569,,1076,543,77,,985,,,,0.032,,24.9,0.19,1.25,0.1,,,0.5,2,,,8,,2,3,,,174.1,,,,,,,,,0.07,,314,,8.8,,
2020-11-04,US,CT,,09,,,iso1:us#iso2:us-ct,74549,4645,94859,2224370,860,8286,5972,545,,1076,546,68,,530,,,,0.035,,25.0,0.19,1.25,0.1,,,0.51,2,,,10,,2,3,,,175.2,,,,,,,,,0.07,,302,,8.5,,
2020-11-05,US,CT,,09,,,iso1:us#iso2:us-ct,76236,4656,97922,2284088,860,8287,5934,543,,1076,543,76,,1687,,,,0.038,,26.5,0.18,1.24,0.1,,,0.5,3,,,11,,3,3,,,185.5,,,,,,,,,0.07,,319,,8.9,,
2020-11-06,US,CT,,09,,,iso1:us#iso2:us-ct,77301,4671,100839,2350294,860,8291,5957,554,,1077,561,86,,1065,,,,0.04,,27.7,0.17,1.24,0.1,,,0.52,3,,,15,,3,3,,,194.0,,,,,,,,,0.07,,333,,9.3,,
2020-11-07,US,CT,,09,,,iso1:us#iso2:us-ct,77301,4671,104117,2415923,860,8279,5891,655,,1077,563,84,,0,,,,0.043,,28.6,0.17,1.23,0.1,,,0.52,3,,,0,,3,3,,,200.5,,,,,,,,,0.08,,370,,10.4,,
2020-11-08,US,CT,,09,,,iso1:us#iso2:us-ct,77301,4671,107223,2464421,860,8281,5820,651,,1077,546,89,,0,,,,0.045,,29.6,0.17,1.22,0.1,,,0.51,3,,,0,,3,3,,,206.9,,,,,,,,,0.08,,411,,11.5,,
2020-11-09,US,CT,,09,,,iso1:us#iso2:us-ct,80639,4698,112252,2509344,860,8228,5772,686,,1077,537,97,,3338,,,,0.052,,30.5,0.16,1.22,0.1,,,0.5,3,,,27,,3,3,,,213.3,,,,,,,,,0.08,,439,,12.3,,
2020-11-10,US,CT,,09,,,iso1:us#iso2:us-ct,82163,4707,116868,2570767,860,8229,6063,728,,1077,568,90,,1524,,,,0.057,,32.6,0.15,1.21,0.1,,,0.53,3,,,9,,3,3,,,228.4,,,,,,,,,0.09,,480,,13.5,,
2020-11-11,US,CT,,09,,,iso1:us#iso2:us-ct,83917,4716,123862,2657249,860,8267,6210,799,,1077,588,114,,1754,,,,0.063,,37.5,0.13,1.19,0.1,,,0.55,3,,,9,,3,3,,,262.8,,,,,,,,,0.1,,543,,15.2,,
2020-11-12,US,CT,,09,,,iso1:us#iso2:us-ct,85075,4726,129923,2725914,860,8336,6333,846,,1077,586,122,,1158,,,,0.068,,35.4,0.14,1.18,0.1,,,0.54,3,,,10,,3,3,,,247.9,,,,,,,,,0.1,,591,,16.6,,
2020-11-13,US,CT,,09,,,iso1:us#iso2:us-ct,87821,4737,135531,2801385,860,8218,6318,849,,1077,577,120,,2746,,,,0.071,,42.2,0.11,1.17,0.1,,,0.54,3,,,11,,3,3,,,295.1,,,,,,,,,0.1,,620,,17.4,,
2020-11-14,US,CT,,09,,,iso1:us#iso2:us-ct,87821,4737,140272,2880541,860,8327,6128,913,,1077,553,115,,0,,,,0.072,,43.9,0.11,1.16,0.1,,,0.51,3,,,0,,3,3,,,307.2,,,,,,,,,0.11,,658,,18.5,,
2020-11-15,US,CT,,09,,,iso1:us#iso2:us-ct,87821,4737,145118,2935251,860,8327,5910,934,,1077,551,139,,0,,,,0.074,,45.6,0.11,1.14,0.1,,,0.51,3,,,0,,3,3,,,319.4,,,,,,,,,0.11,,679,,19.0,,
2020-11-16,US,CT,,09,,,iso1:us#iso2:us-ct,92460,4759,150643,2992678,860,8307,5813,998,,1077,555,150,,4639,,,,0.074,,47.4,0.1,1.13,0.1,,,0.52,3,,,22,,3,3,,,331.6,,,,,,,,,0.12,,686,,19.2,,
2020-11-17,US,CT,,09,,,iso1:us#iso2:us-ct,94162,4771,155436,3064872,860,8272,6051,1012,,1077,568,161,,1702,,,,0.072,,48.1,0.1,1.11,0.1,,,0.53,3,,,12,,3,3,,,336.6,,,,,,,,,0.12,,720,,20.2,,
2020-11-18,US,CT,,09,,,iso1:us#iso2:us-ct,96204,4784,160533,3133934,860,8453,6278,1004,,1077,592,163,,2042,,,,0.071,,49.2,0.1,1.1,0.1,,,0.55,3,,,13,,3,3,,,344.6,,,,,,,,,0.12,,743,,20.8,,
2020-11-19,US,CT,,09,,,iso1:us#iso2:us-ct,98557,4805,165138,3194841,860,8469,6213,1016,,1077,571,168,,2353,,,,0.07,,54.0,0.09,1.09,0.1,,,0.53,3,,,21,,3,3,,,378.1,,,,,,,,,0.12,,733,,20.6,,
2020-11-20,US,CT,,09,,,iso1:us#iso2:us-ct,100645,4828,168694,3257926,860,8462,6193,1022,,1077,589,185,,2088,,,,0.068,,51.4,0.09,1.08,0.1,,,0.55,3,,,23,,3,3,,,359.7,,,,,,,,,0.12,,741,,20.8,,
2020-11-21,US,CT,,09,,,iso1:us#iso2:us-ct,100645,4828,172962,3321052,860,8456,6072,1007,,1077,612,186,,0,,,,0.069,,52.2,0.09,1.08,0.1,,,0.57,3,,,0,,3,3,,,365.6,,,,,,,,,0.12,,694,,19.5,,
2020-11-22,US,CT,,09,,,iso1:us#iso2:us-ct,100645,4828,177015,3373873,860,8449,6038,1042,,1077,620,187,,0,,,,0.068,,53.1,0.09,1.07,0.1,,,0.58,3,,,0,,3,3,,,371.5,,,,,,,,,0.12,,695,,19.5,,
2020-11-23,US,CT,,09,,,iso1:us#iso2:us-ct,105916,4871,181238,3427382,860,8289,5839,1099,,1077,609,187,,5271,,,,0.066,,53.9,0.09,1.07,0.1,,,0.57,3,,,43,,3,3,,,377.4,,,,,,,,,0.13,,716,,20.1,,
2020-11-24,US,CT,,09,,,iso1:us#iso2:us-ct,106456,4881,184913,3480084,860,8294,6127,1177,,1077,635,226,,540,,,,0.066,,49.3,0.1,1.08,0.1,,,0.59,3,,,10,,3,3,,,344.8,,,,,,,,,0.14,,733,,20.6,,
2020-11-25,US,CT,,09,,,iso1:us#iso2:us-ct,108328,4926,188988,3545842,860,8475,6235,1215,,1077,632,201,,1872,,,,0.065,,48.6,0.1,1.08,0.1,,,0.59,3,,,45,,3,3,,,340.1,,,,,,,,,0.14,,719,,20.2,,
2020-11-26,US,CT,,09,,,iso1:us#iso2:us-ct,108328,4926,192530,3592641,860,8444,5866,1206,,1077,614,202,,0,,,,0.064,,46.0,0.12,1.09,0.1,,,0.57,3,,,0,,3,3,,,322.1,,,,,,,,,0.14,,732,,20.5,,
2020-11-27,US,CT,,09,,,iso1:us#iso2:us-ct,111757,4961,195933,3641287,860,8444,5828,1248,,1077,605,204,,3429,,,,0.066,,44.5,0.11,1.09,0.1,,,0.56,3,,,35,,3,3,,,311.7,,,,,,,,,0.15,,745,,20.9,,
2020-11-28,US,CT,,09,,,iso1:us#iso2:us-ct,111757,4961,199786,3699384,860,8434,5887,1266,,1077,606,204,,0,,,,0.066,,43.8,0.11,1.1,0.1,,,0.56,3,,,0,,3,3,,,306.5,,,,,,,,,0.15,,808,,22.7,,
2020-11-29,US,CT,,09,,,iso1:us#iso2:us-ct,111757,4961,203752,3745806,860,8446,5883,1286,,1077,622,207,,0,,,,0.067,,43.0,0.11,1.1,0.1,,,0.58,3,,,0,,3,3,,,301.3,,,,,,,,,0.15,,821,,23.0,,
2020-11-30,US,CT,,09,,,iso1:us#iso2:us-ct,116471,5020,209196,3787413,860,8287,5913,1348,,1077,616,218,,4714,,,,0.072,,42.3,0.11,1.11,0.1,,,0.57,3,,,59,,3,3,,,296.0,,,,,,,,,0.16,,835,,23.4,,
2020-12-01,US,CT,,09,,,iso1:us#iso2:us-ct,117930,5040,213621,3828720,860,8329,6259,1404,,1122,579,208,,1459,,,,0.076,,46.0,0.1,1.11,0.1,,,0.52,3,,,20,,3,3,,,321.8,,,,,,,,,0.17,,854,,24.0,,
2020-12-02,US,CT,,09,,,iso1:us#iso2:us-ct,120602,5091,216185,3853966,860,8433,6507,1364,,1122,630,196,,2672,,,,0.081,,49.2,0.1,1.11,0.1,,,0.56,3,,,51,,3,3,,,344.3,,,,,,,,,0.16,,905,,25.4,,
2020-12-03,US,CT,,09,,,iso1:us#iso2:us-ct,125353,5111,220235,3884055,860,8472,6564,1333,,1128,637,210,,4751,,,,0.087,,61.3,0.07,1.11,0.1,,,0.56,3,,,20,,3,3,,,429.4,,,,,,,,,0.16,,927,,26.0,,
2020-12-04,US,CT,,09,,,iso1:us#iso2:us-ct,126891,5146,225255,3918035,860,8451,6484,1337,,1124,638,201,,1538,,,,0.096,,60.6,0.08,1.1,0.1,,,0.57,3,,,35,,3,3,,,424.5,,,,,,,,,0.16,,955,,26.8,,
2020-12-05,US,CT,,09,,,iso1:us#iso2:us-ct,126891,5146,229327,3952296,860,8451,6250,1348,,1125,656,219,,0,,,,0.105,,65.2,0.08,1.1,0.1,,,0.58,3,,,0,,3,3,,,456.4,,,,,,,,,0.16,,936,,26.3,,
2020-12-06,US,CT,,09,,,iso1:us#iso2:us-ct,126891,5146,232700,3979066,860,8438,6004,1370,,1126,619,217,,0,,,,0.11,,69.8,0.08,1.08,0.1,,,0.55,3,,,0,,3,3,,,488.3,,,,,,,,,0.16,,959,,26.9,,
2020-12-07,US,CT,,09,,,iso1:us#iso2:us-ct,135020,5224,236528,4004614,860,8314,5939,1390,,1126,626,232,,8129,,,,0.112,,74.3,0.06,1.07,0.1,,,0.56,3,,,78,,3,3,,,520.3,,,,,,,,,0.17,,967,,27.1,,
2020-12-08,US,CT,,09,,,iso1:us#iso2:us-ct,137434,5242,240649,4033124,860,8315,6274,1458,,1126,652,242,,2414,,,,0.117,,78.2,0.06,1.05,0.1,,,0.58,5,,,18,,5,3,,,547.1,,,,,,,,,0.18,,978,,27.4,,
2020-12-09,US,CT,,09,,,iso1:us#iso2:us-ct,139724,5285,245199,4066986,860,8839,6692,1405,,1126,667,235,,2290,,,,0.12,,76.6,0.06,1.04,0.1,,,0.59,5,,,43,,5,3,,,536.3,,,,,,,,,0.16,,966,,27.1,,
2020-12-10,US,CT,,09,,,iso1:us#iso2:us-ct,142155,5327,249810,4104917,860,8863,6742,1383,,1124,663,255,,2431,,,,0.118,,67.3,0.07,1.02,0.1,,,0.59,3,,,42,,3,3,,,471.3,,,,,,,,,0.16,,993,,27.9,,
2020-12-11,US,CT,,09,,,iso1:us#iso2:us-ct,145937,5363,255127,4144518,860,8858,6770,1399,,1129,665,249,,3782,,,,0.117,,76.3,0.06,1.0,0.1,,,0.59,5,,,36,,5,3,,,534.2,,,,,,,,,0.16,,1016,,28.5,,
2020-12-12,US,CT,,09,,,iso1:us#iso2:us-ct,145937,5363,259650,4183955,860,8854,6578,1397,,1135,668,234,,0,,,,0.116,,75.1,0.06,0.98,0.1,,,0.59,5,,,0,,5,3,,,525.8,,,,,,,,,0.16,,1057,,29.6,,
2020-12-13,US,CT,,09,,,iso1:us#iso2:us-ct,145937,5363,263471,4210269,860,8844,6447,1448,,1136,658,258,,0,,,,0.117,,73.9,0.06,0.96,0.1,,,0.58,3,,,0,,3,3,,,517.4,,,,,,,,,0.16,,1036,,29.1,,
2020-12-14,US,CT,,09,,,iso1:us#iso2:us-ct,153168,5444,267340,4236736,860,8559,6097,1434,,1136,637,263,,7231,2925,0,0,0.117,,72.7,0.07,0.95,0.1,,,0.56,3,0.0,0.0,81,0,3,3,,,509.0,,,,,,,,,0.17,,1036,,29.1,,
2020-12-15,US,CT,,09,,,iso1:us#iso2:us-ct,154638,5466,270156,4261622,860,8162,6130,1425,,1122,665,255,,1470,13650,0,0,0.114,,68.9,0.07,0.94,0.1,,,0.59,3,0.0,0.0,22,343,3,3,,,482.5,,,,,,,,,0.17,,999,,28.0,,
2020-12-16,US,CT,,09,,,iso1:us#iso2:us-ct,156957,5506,273701,4287141,860,8724,6607,1452,,1118,610,253,,2319,15600,0,0,0.115,,69.1,0.07,0.93,0.1,,,0.55,3,0.0,0.0,40,1191,3,3,,,483.4,,,,,,,,,0.17,,980,,27.5,,
2020-12-17,US,CT,,09,,,iso1:us#iso2:us-ct,159278,5552,276065,4305126,860,8726,6561,1393,,1123,681,245,,2321,35100,0,0,0.116,,68.6,0.07,0.92,0.1,,,0.61,3,0.0,0.0,46,2790,3,3,,,480.3,,,,,,,,,0.16,,985,,27.6,,
2020-12-18,US,CT,,09,,,iso1:us#iso2:us-ct,161958,5581,277959,4321510,860,8727,6631,1378,,1123,688,252,,2680,35100,0,0,0.114,,64.2,0.08,0.92,0.1,,,0.61,3,0.0,0.0,29,5223,3,3,,,449.4,,,,,,,,,0.16,,918,,25.7,,
2020-12-19,US,CT,,09,,,iso1:us#iso2:us-ct,161958,5581,279362,4333534,860,8804,6447,1336,,1122,672,241,,0,35100,0,0,0.116,,60.7,0.08,0.92,0.1,,,0.6,3,0.0,0.0,0,7233,3,3,,,424.7,,,,,,,,,0.15,,919,,25.8,,
2020-12-20,US,CT,,09,,,iso1:us#iso2:us-ct,161958,5581,280696,4342407,860,8789,6275,1323,,1122,667,250,,0,35100,0,0,0.115,,57.2,0.08,0.92,0.1,,,0.59,3,0.0,0.0,0,7233,3,3,,,400.1,,,,,,,,,0.15,,937,,26.3,,
2020-12-21,US,CT,,09,,,iso1:us#iso2:us-ct,166553,5676,282028,4352523,860,8243,5864,1320,,1122,649,238,,4595,53600,0,0,0.113,,53.6,0.09,0.93,0.1,,,0.58,3,0.0,0.0,95,9230,3,3,,,375.4,,,,,,,,,0.16,,933,,26.2,,
2020-12-22,US,CT,,09,,,iso1:us#iso2:us-ct,168136,5703,283221,4362765,860,7954,6100,1335,,1094,676,239,,1583,64875,0,0,0.114,,54.1,0.09,0.94,0.1,,,0.62,3,0.0,0.0,27,13037,3,3,,,378.6,,,,,,,,,0.17,,965,,27.1,,
2020-12-23,US,CT,,09,,,iso1:us#iso2:us-ct,169881,5736,284403,4373413,860,8500,6618,1420,,1094,677,240,,1745,110700,0,0,0.11,,51.8,0.09,0.95,0.1,,,0.62,3,0.0,0.0,33,19154,3,3,,,362.5,,,,,,,,,0.17,,989,,27.7,,
2020-12-24,US,CT,,09,,,iso1:us#iso2:us-ct,171919,5791,285892,4386244,860,8508,6374,1353,,1095,676,231,,2038,116200,0,0,0.108,,50.7,0.1,0.97,0.1,,,0.62,3,0.0,0.0,55,20679,3,3,,,354.6,,,,,,,,,0.16,,951,,26.7,,
2020-12-25,US,CT,,09,,,iso1:us#iso2:us-ct,171919,5791,287000,4395275,860,8475,5818,1311,,1095,648,219,,0,116200,0,0,0.109,,48.4,0.12,0.98,0.1,,,0.59,3,0.0,0.0,0,28943,3,3,,,338.7,,,,,,,,,0.15,,1005,,28.2,,
2020-12-26,US,CT,,09,,,iso1:us#iso2:us-ct,171919,5791,288316,4405788,860,8484,5860,1351,,1097,648,230,,0,116200,0,0,0.11,,50.7,0.12,1.0,0.1,,,0.59,3,0.0,0.0,0,32310,3,3,,,355.0,,,,,,,,,0.16,,1006,,28.2,,
2020-12-27,US,CT,,09,,,iso1:us#iso2:us-ct,171919,5791,289238,4412259,860,8479,6016,1394,,1097,660,236,,0,116200,0,0,0.109,,53.1,0.12,1.02,0.1,,,0.6,3,0.0,0.0,0,32391,3,3,,,371.4,,,,,,,,,0.16,,1020,,28.6,,
2020-12-28,US,CT,,09,,,iso1:us#iso2:us-ct,180376,5904,290381,4419145,860,7922,5752,1384,,1096,655,228,,8457,139300,0,0,0.111,,55.4,0.09,1.03,0.1,,,0.6,3,0.0,0.0,113,38296,3,3,,,387.7,,,,,,,,,0.17,,1038,,29.1,,
2020-12-29,US,CT,,09,,,iso1:us#iso2:us-ct,181143,5924,290622,4420728,860,7931,6005,1368,,1096,677,245,,767,145150,0,0,0.113,,52.1,0.09,1.05,0.1,,,0.62,3,0.0,0.0,20,50159,3,3,,,364.8,,,,,,,,,0.17,,1014,,28.4,,
2020-12-30,US,CT,,09,,,iso1:us#iso2:us-ct,182839,5964,290624,4420728,860,8497,6619,1334,,1097,670,221,,1696,145150,0,0,0.107,,51.9,0.09,1.06,0.1,,,0.61,3,0.0,0.0,40,60127,3,3,,,363.4,,,,,,,,,0.16,,1002,,28.1,,
2020-12-31,US,CT,,09,,,iso1:us#iso2:us-ct,184884,5995,290624,4420728,860,8480,6610,1271,,1098,685,235,,2045,145150,0,0,0.112,,51.9,0.09,1.07,0.1,,,0.62,3,0.0,0.0,31,68040,3,3,,,363.6,,,,,,,,,0.15,,1028,,28.8,,
2021-01-01,US,CT,,09,,,iso1:us#iso2:us-ct,184884,5995,292160,4434693,860,8500,6339,1241,,1098,657,232,,0,145150,0,0,0.116,,52.3,0.09,1.08,0.1,,,0.6,3,0.0,0.0,0,68070,3,3,,,366.2,,,,,,,,,0.15,,1002,,28.1,,
2021-01-02,US,CT,,09,,,iso1:us#iso2:us-ct,189296,6099,294473,4460841,860,8471,6168,1259,,1097,643,229,,4412,145150,0,0,0.101,,52.7,0.07,1.08,0.1,,,0.59,3,0.0,0.0,104,75245,3,3,,,368.8,,,,,,,,,0.15,,938,,26.3,,
2021-01-03,US,CT,,09,,,iso1:us#iso2:us-ct,189296,6099,296564,4480386,860,8462,6185,1338,,1097,644,233,,0,145150,0,0,0.097,,53.3,0.07,1.08,0.1,,,0.59,3,0.0,0.0,0,77242,3,3,,,372.8,,,,,,,,,0.16,,945,,26.5,,
2021-01-04,US,CT,,09,,,iso1:us#iso2:us-ct,193812,6168,299801,4509866,860,7905,5848,1325,,1098,637,235,,4516,182550,0,0,0.094,,53.8,0.09,1.08,0.1,,,0.58,3,0.0,0.0,69,80399,3,3,,,376.9,,,,,,,,,0.17,,912,,25.6,,
2021-01-05,US,CT,,09,,,iso1:us#iso2:us-ct,196144,6192,303279,4546266,860,7968,6180,1343,,1097,645,227,,2332,206925,0,0,0.092,,60.1,0.08,1.08,0.1,,,0.59,3,0.0,0.0,24,88584,3,3,,,420.8,,,,,,,,,0.17,,949,,26.6,,
2021-01-06,US,CT,,09,,,iso1:us#iso2:us-ct,198630,6230,307873,4593931,860,8412,6725,1308,,1069,656,215,,2486,210825,0,0,0.093,,63.3,0.08,1.07,0.1,,,0.61,3,0.0,0.0,38,102031,3,3,,,442.9,,,,,,,,,0.16,,992,,27.8,,
2021-01-07,US,CT,,09,,,iso1:us#iso2:us-ct,201934,6287,312489,4646657,860,8471,6822,1294,,1070,670,211,,3304,211800,0,0,0.089,,68.3,0.07,1.06,0.1,,,0.63,3,0.0,0.0,57,109216,3,3,,,478.2,,,,,,,,,0.15,,1001,,28.1,,
2021-01-08,US,CT,,09,,,iso1:us#iso2:us-ct,205170,6324,315342,4684078,860,8494,6888,1296,,1070,669,226,,3236,218625,0,0,0.085,,72.4,0.06,1.05,0.1,,,0.63,3,0.0,0.0,37,124739,3,3,,,507.1,,,,,,,,,0.15,,1021,,28.6,,
2021-01-09,US,CT,,09,,,iso1:us#iso2:us-ct,205170,6324,318542,4715205,860,8477,6718,1285,,1078,663,223,,0,218625,0,0,0.086,,73.4,0.08,1.03,0.1,,,0.62,3,0.0,0.0,0,126366,3,3,,,514.1,,,,,,,,,0.15,,1094,,30.7,,
2021-01-10,US,CT,,09,,,iso1:us#iso2:us-ct,205170,6324,320851,4735608,860,8466,6523,1284,,1078,635,225,,0,218625,0,0,0.087,,74.2,0.08,1.02,0.1,,,0.59,3,0.0,0.0,0,138250,3,3,,,519.6,,,,,,,,,0.15,,1074,,30.1,,
2021-01-11,US,CT,,09,,,iso1:us#iso2:us-ct,212534,6416,323833,4764039,860,7952,6062,1329,,1078,621,229,,7364,246375,0,0,0.086,,75.0,0.06,1.0,0.1,,,0.58,3,0.0,0.0,92,147724,3,3,,,525.1,,,,,,,,,0.17,,1089,,30.5,,
2021-01-12,US,CT,,09,,,iso1:us#iso2:us-ct,216223,6449,326450,4799591,860,7903,6348,1298,,1078,654,230,,3689,250275,0,0,0.084,,80.5,0.06,0.99,0.1,,,0.61,5,0.0,0.0,33,152946,5,3,,,563.2,,,,,,,,,0.16,,1064,,29.8,,
2021-01-13,US,CT,,09,,,iso1:us#iso2:us-ct,219752,6536,329770,4851920,860,8451,6818,1274,,1078,671,226,,3529,314525,0,0,0.078,,84.6,0.06,0.97,0.1,,,0.62,5,0.0,0.0,87,162969,5,3,,,592.4,,,,,,,,,0.15,,1037,,29.1,,
2021-01-14,US,CT,,09,,,iso1:us#iso2:us-ct,220720,6553,332370,4881111,860,8465,6806,1254,,1078,663,226,,968,318425,0,0,0.078,,75.3,0.06,0.96,0.1,,,0.62,5,0.0,0.0,17,180085,5,3,,,526.9,,,,,,,,,0.15,,1067,,29.9,,
2021-01-15,US,CT,,09,,,iso1:us#iso2:us-ct,222598,6594,334751,4916402,860,8474,6818,1264,,1077,639,225,,1878,328275,0,0,0.077,,69.8,0.07,0.94,0.1,,,0.59,3,0.0,0.0,41,187291,3,3,,,488.8,,,,,,,,,0.15,,1086,,30.5,,
2021-01-16,US,CT,,09,,,iso1:us#iso2:us-ct,222598,6594,337599,4947369,860,8471,6578,1270,,1079,654,215,,0,328275,0,0,0.076,,68.9,0.07,0.93,0.1,,,0.61,3,0.0,0.0,0,207725,3,3,,,482.6,,,,,,,,,0.15,,1072,,30.1,,
2021-01-17,US,CT,,09,,,iso1:us#iso2:us-ct,222598,6594,339392,4965334,860,8454,6513,1289,,1079,647,213,,0,328275,0,0,0.075,,68.1,0.07,0.92,0.1,,,0.6,3,0.0,0.0,0,208938,3,3,,,476.5,,,,,,,,,0.15,,1089,,30.5,,
2021-01-18,US,CT,,09,,,iso1:us#iso2:us-ct,229301,6670,341183,4986992,860,7902,6110,1271,,1079,645,220,,6703,362325,0,0,0.072,,67.2,0.07,0.91,0.1,,,0.6,3,0.0,0.0,76,222687,3,3,,,470.3,,,,,,,,,0.16,,1093,,30.7,,
2021-01-19,US,CT,,09,,,iso1:us#iso2:us-ct,231395,6682,343089,5019468,860,7931,6207,1277,,1076,654,219,,2094,430375,0,0,0.07,,60.8,0.08,0.9,0.1,,,0.61,3,0.0,0.0,12,231079,3,3,,,425.5,,,,,,,,,0.16,,1096,,30.7,,
2021-01-20,US,CT,,09,,,iso1:us#iso2:us-ct,233310,6726,345399,5067196,860,8480,6841,1272,,1072,655,210,,1915,430375,0,0,0.068,,54.3,0.09,0.89,0.1,,,0.61,3,0.0,0.0,44,243140,3,3,,,380.3,,,,,,,,,0.15,,1067,,29.9,,
2021-01-21,US,CT,,09,,,iso1:us#iso2:us-ct,234972,6774,347945,5110054,860,8484,6845,1218,,1072,674,195,,1662,435075,0,0,0.064,,57.1,0.08,0.88,0.1,,,0.63,3,0.0,0.0,48,264707,3,3,,,399.7,,,,,,,,,0.14,,1011,,28.4,,
