date,country,state,county,fips,lat,long,locationId,actuals.cases,actuals.deaths,actuals.positiveTests,actuals.negativeTests,actuals.contactTracers,actuals.hospitalBeds.capacity,actuals.hospitalBeds.currentUsageTotal,actuals.hospitalBeds.currentUsageCovid,unused1,actuals.icuBeds.capacity,actuals.icuBeds.currentUsageTotal,actuals.icuBeds.currentUsageCovid,unused2,actuals.newCases,actuals.vaccinesDistributed,actuals.vaccinationsInitiated,actuals.vaccinationsCompleted,metrics.testPositivityRatio,metrics.testPositivityRatioDetails,metrics.caseDensity,metrics.contactTracerCapacityRatio,metrics.infectionRate,metrics.infectionRateCI90,unused3,unused4,metrics.icuCapacityRatio,riskLevels.overall,metrics.vaccinationsInitiatedRatio,metrics.vaccinationsCompletedRatio,actuals.newDeaths,actuals.vaccinesAdministered,riskLevels.caseDensity,cdcTransmissionLevel,actuals.vaccinationsAdditionalDose,metrics.vaccinationsAdditionalDoseRatio,metrics.weeklyNewCasesPer100k,hsa,hsaPopulation,actuals.hsaHospitalBeds.capacity,actuals.hsaHospitalBeds.currentUsageTotal,actuals.hsaHospitalBeds.currentUsageCovid,actuals.hsaIcuBeds.capacity,actuals.hsaIcuBeds.currentUsageTotal,actuals.hsaIcuBeds.currentUsageCovid,metrics.bedsWithCovidPatientsRatio,hsaName,actuals.hospitalBeds.weeklyCovidAdmissions,actuals.hsaHospitalBeds.weeklyCovidAdmissions,metrics.weeklyCovidAdmissionsPer100k,communityLevels.cdcCommunityLevel,communityLevels.canCommunityLevel
2020-03-03,US,CT,Fairfield County,09001,,,iso1:us#iso2:us-ct#fips:09001,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,0,,,,,0,0,,,0.0,121,943332,,,,,,,,"Fairfield, CT",,,,,
2020-03-04,US,CT,Fairfield County,09001,,,iso1:us#iso2:us-ct#fips:09001,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,0,,,,,0,0,,,0.0,121,943332,,,,,,,,"Fairfield, CT",,,,,
2020-03-05,US,CT,Fairfield County,09001,,,iso1:us#iso2:us-ct#fips:09001,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,0,,,,,0,0,,,0.0,121,943332,,,,,,,,"Fairfield, CT",,,,,
2020-03-06,US,CT,Fairfield County,09001,,,iso1:us#iso2:us-ct#fips:09001,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,0,,,,,0,0,,,0.0,121,943332,,,,,,,,"Fairfield, CT",,,,,
2020-03-07,US,CT,Fairfield County,09001,,,iso1:us#iso2:us-ct#fips:09001,,,,,,,,,,,,,,,,,,0.105,,0.0,,,,,,,0,,,,,0,3,,,0.0,121,943332,,,,,,,,"Fairfield, CT",,,,,
2020-03-08,US,CT,Fairfield County,09001,,,iso1:us#iso2:us-ct#fips:09001,1,0,,,,,,,,,,,,,,,,0.105,,0.0,,,,,,,0,,,,,0,3,,,0.0,121,943332,,,,,,,,"Fairfield, CT",,,,,
2020-03-09,US,CT,Fairfield County,09001,,,iso1:us#iso2:us-ct#fips:09001,2,0,,,,,,,,,,,,1,,,,0.056,,0.0,,,,,,,0,,,0,,0,1,,,0.1,121,943332,,,,,,,,"Fairfield, CT",,,,,
2020-03-10,US,CT,Fairfield County,09001,,,iso1:us#iso2:us-ct#fips:09001,2,0,,,,,,,,,,,,0,,,,0.091,,0.0,,1.73,0.86,,,,0,,,0,,0,2,,,0.2,121,943332,,,,,,,,"Fairfield, CT",,,,,
2020-03-11,US,CT,Fairfield County,09001,,,iso1:us#iso2:us-ct#fips:09001,3,0,,,,,,,,,,,,1,,,,0.103,,0.0,,1.76,0.56,,,,0,,,0,,0,3,,,0.2,121,943332,,,,,,,,"Fairfield, CT",,,,,
2020-03-12,US,CT,Fairfield County,09001,,,iso1:us#iso2:us-ct#fips:09001,5,0,,,,,,,,,,,,2,,,,0.138,,0.1,,1.8,0.49,,,,0,,,0,,0,3,,,0.4,121,943332,,,,,,,,"Fairfield, CT",,,,,
2020-03-13,US,CT,Fairfield County,09001,,,iso1:us#iso2:us-ct#fips:09001,8,0,,,,,,,,,,,,3,,,,0.188,,0.1,,1.83,0.5,,,,0,,,0,,0,3,,,0.7,121,943332,,,,,,,,"Fairfield, CT",,,,,
2020-03-14,US,CT,Fairfield County,09001,,,iso1:us#iso2:us-ct#fips:09001,15,0,,,,,,,,,,,,7,,,,0.191,,0.2,,1.85,0.47,,,,0,,,0,,0,3,,,1.5,121,943332,,,,,,,,"Fairfield, CT",,,,,
2020-03-15,US,CT,Fairfield County,09001,,,iso1:us#iso2:us-ct#fips:09001,16,0,,,,,,,,,,,,1,,,,0.329,,0.2,,1.88,0.46,,,,0,,,0,,0,3,,,1.6,121,943332,,,,,,,,"Fairfield, CT",,,,,
2020-03-16,US,CT,Fairfield County,09001,,,iso1:us#iso2:us-ct#fips:09001,29,0,,,,,,,,,,,,13,,,,0.409,,0.4,,1.9,0.45,,,,0,,,0,,0,3,,,2.9,121,943332,,,,,,,,"Fairfield, CT",,,,,
2020-03-17,US,CT,Fairfield County,09001,,,iso1:us#iso2:us-ct#fips:09001,48,0,,,,,,,,,,,,19,,,,0.427,,0.7,,1.91,0.37,,,,0,,,0,,0,3,,,4.8,121,943332,,,,,,,,"Fairfield, CT",,,,,
2020-03-18,US,CT,Fairfield County,09001,,,iso1:us#iso2:us-ct#fips:09001,69,1,,,,,,,,,,,,21,,,,0.431,,1.0,,1.92,0.34,,,,0,,,1,,0,3,,,7.0,121,943332,,,,,,,,"Fairfield, CT",,,,,
2020-03-19,US,CT,Fairfield County,09001,,,iso1:us#iso2:us-ct#fips:09001,102,4,,,,,,,,,,,,33,,,,0.385,,1.5,,1.92,0.3,,,,3,,,3,,1,3,,,10.3,121,943332,,,,,,,,"Fairfield, CT",,,,,
2020-03-20,US,CT,Fairfield County,09001,,,iso1:us#iso2:us-ct#fips:09001,122,4,,,,,,,,,,,,20,,,,0.409,,1.7,,1.92,0.31,,,,3,,,0,,1,3,,,12.1,121,943332,,,,,,,,"Fairfield, CT",,,,,
2020-03-21,US,CT,Fairfield County,09001,,,iso1:us#iso2:us-ct#fips:09001,140,4,,,,,,,,,,,,18,,,,0.364,,1.9,,1.9,0.26,,,,3,,,0,,1,3,,,13.3,121,943332,,,,,,,,"Fairfield, CT",,,,,
2020-03-22,US,CT,Fairfield County,09001,,,iso1:us#iso2:us-ct#fips:09001,208,5,,,,,,,,,,,,68,,,,0.34,,2.9,,1.88,0.26,,,,3,,,1,,1,3,,,20.4,121,943332,,,,,,,,"Fairfield, CT",,,,,
2020-03-23,US,CT,Fairfield County,09001,,,iso1:us#iso2:us-ct#fips:09001,270,6,,,,,,,,,,,,62,,,,0.331,,3.6,,1.86,0.2,,,,3,,,1,,1,3,,,25.5,121,943332,,,,,,,,"Fairfield, CT",,,,,
2020-03-24,US,CT,Fairfield County,09001,,,iso1:us#iso2:us-ct#fips:09001,384,7,,,,,,,,,,,,114,,,,0.337,,5.1,,1.83,0.16,,,,3,,,1,,1,3,,,35.6,121,943332,,,,,,,,"Fairfield, CT",,,,,
2020-03-25,US,CT,Fairfield County,09001,,,iso1:us#iso2:us-ct#fips:09001,546,12,,,,,,,,,,,,162,,,,0.357,,7.2,,1.8,0.17,,,,3,,,5,,1,3,,,50.6,121,943332,,,,,,,,"Fairfield, CT",,,,,
2020-03-26,US,CT,Fairfield County,09001,,,iso1:us#iso2:us-ct#fips:09001,607,13,,,,,,,,,,,,61,,,,0.388,,7.6,,1.75,0.13,,,,3,,,1,,1,3,,,53.5,121,943332,,,,,,,,"Fairfield, CT",,,,,
2020-03-27,US,CT,Fairfield County,09001,,,iso1:us#iso2:us-ct#fips:09001,752,15,,,,,,,,,,,,145,,,,0.4,,9.5,,1.7,0.11,,,,3,,,2,,1,3,,,66.8,121,943332,,,,,,,,"Fairfield, CT",,,,,
2020-03-28,US,CT,Fairfield County,09001,,,iso1:us#iso2:us-ct#fips:09001,908,20,,,,,,,,,,,,156,,,,0.415,,11.6,,1.65,0.12,,,,3,,,5,,2,3,,,81.4,121,943332,,,,,,,,"Fairfield, CT",,,,,
2020-03-29,US,CT,Fairfield County,09001,,,iso1:us#iso2:us-ct#fips:09001,1245,21,,,,,,,,,,,,337,,,,0.436,,15.7,,1.59,0.11,,,,3,,,1,,2,3,,,109.9,121,943332,,,,,,,,"Fairfield, CT",,,,,
2020-03-30,US,CT,Fairfield County,09001,,,iso1:us#iso2:us-ct#fips:09001,1445,21,,,,,,,,,,,,200,,,,0.457,,17.8,,1.54,0.1,,,,3,,,0,,2,3,,,124.6,121,943332,,,,,,,,"Fairfield, CT",,,,,
2020-03-31,US,CT,Fairfield County,09001,,,iso1:us#iso2:us-ct#fips:09001,1870,38,,,,,,,,,,,,425,,,,0.472,,22.5,,1.49,0.1,,,,3,,,17,,2,3,,,157.5,121,943332,,,,,,,,"Fairfield, CT",,,,,
2020-04-01,US,CT,Fairfield County,09001,,,iso1:us#iso2:us-ct#fips:09001,1986,46,,,,,,,,,,,,116,,,,0.468,,21.8,,1.44,0.1,,,,3,,,8,,2,3,,,152.7,121,943332,,,,,,,,"Fairfield, CT",,,,,
2020-04-02,US,CT,Fairfield County,09001,,,iso1:us#iso2:us-ct#fips:09001,2132,65,,,,,,,,,,,,146,,,,0.476,,23.1,,1.39,0.1,,,,3,,,19,,2,3,,,161.7,121,943332,,,,,,,,"Fairfield, CT",,,,,
2020-04-03,US,CT,Fairfield County,09001,,,iso1:us#iso2:us-ct#fips:09001,2717,76,,,,,,,,,,,,585,,,,0.495,,29.8,,1.34,0.1,,,,3,,,11,,3,3,,,208.3,121,943332,,,,,,,,"Fairfield, CT",,,,,
2020-04-04,US,CT,Fairfield County,09001,,,iso1:us#iso2:us-ct#fips:09001,2824,86,,,,,,,,,,,,107,,,,0.518,,29.0,,1.29,0.1,,,,3,,,10,,3,3,,,203.1,121,943332,,,,,,,,"Fairfield, CT",,,,,
2020-04-05,US,CT,Fairfield County,09001,,,iso1:us#iso2:us-ct#fips:09001,3050,96,,,,,,,,,,,,226,,,,0.515,,27.3,,1.25,0.1,,,,3,,,10,,3,3,,,191.3,121,943332,,,,,,,,"Fairfield, CT",,,,,
2020-04-06,US,CT,Fairfield County,09001,,,iso1:us#iso2:us-ct#fips:09001,3719,101,,,,,,,,,,,,669,,,,0.507,,34.4,,1.22,0.1,,,,3,,,5,,3,3,,,241.1,121,943332,,,,,,,,"Fairfield, CT",,,,,
2020-04-07,US,CT,Fairfield County,09001,,,iso1:us#iso2:us-ct#fips:09001,4136,132,,,,,,,,,,,,417,,,,0.51,,34.3,,1.18,0.1,,,,3,,,31,,3,3,,,240.2,121,943332,,,,,,,,"Fairfield, CT",,,,,
2020-04-08,US,CT,Fairfield County,09001,,,iso1:us#iso2:us-ct#fips:09001,4417,155,,,,,,,,,,,,281,,,,0.517,,36.8,,1.16,0.1,,,,3,,,23,,3,3,,,257.7,121,943332,,,,,,,,"Fairfield, CT",,,,,
2020-04-09,US,CT,Fairfield County,09001,,,iso1:us#iso2:us-ct#fips:09001,4882,178,,,,,,,,,,,,465,,,,0.517,,41.6,,1.13,0.1,,,,3,,,23,,3,3,,,291.5,121,943332,,,,,,,,"Fairfield, CT",,,,,
2020-04-10,US,CT,Fairfield County,09001,,,iso1:us#iso2:us-ct#fips:09001,5180,203,,,,,,,,,,,,298,,,,0.514,,37.3,,1.11,0.1,,,,3,,,25,,3,3,,,261.1,121,943332,,,,,,,,"Fairfield, CT",,,,,
2020-04-11,US,CT,Fairfield County,09001,,,iso1:us#iso2:us-ct#fips:09001,5407,220,,,,,,,,,,,,227,,,,0.502,,39.1,,1.09,0.1,,,,3,,,17,,3,3,,,273.8,121,943332,,,,,,,,"Fairfield, CT",,,,,
2020-04-12,US,CT,Fairfield County,09001,,,iso1:us#iso2:us-ct#fips:09001,5534,248,,,,,,,,,,,,127,,,,0.498,,37.6,,1.08,0.1,,,,3,,,28,,3,3,,,263.3,121,943332,,,,,,,,"Fairfield, CT",,,,,
2020-04-13,US,CT,Fairfield County,09001,,,iso1:us#iso2:us-ct#fips:09001,6004,262,,,,,,,,,,,,470,,,,0.496,,34.6,,1.06,0.1,,,,3,,,14,,3,3,,,242.2,121,943332,,,,,,,,"Fairfield, CT",,,,,
2020-04-14,US,CT,Fairfield County,09001,,,iso1:us#iso2:us-ct#fips:09001,6213,287,,,,,,,,,,,,209,,,,0.496,,31.5,,1.05,0.1,,,,3,,,25,,3,3,,,220.2,121,943332,,,,,,,,"Fairfield, CT",,,,,
2020-04-15,US,CT,Fairfield County,09001,,,iso1:us#iso2:us-ct#fips:09001,6480,365,,,,,,,,,,,,267,,,,0.491,,31.2,,1.04,0.1,,,,3,,,78,,3,3,,,218.7,121,943332,,,,,,,,"Fairfield, CT",,,,,
2020-04-16,US,CT,Fairfield County,09001,,,iso1:us#iso2:us-ct#fips:09001,6816,406,,,,,,,,,,,,336,,,,0.484,,29.3,,1.02,0.1,,,,3,,,41,,3,3,,,205.0,121,943332,,,,,,,,"Fairfield, CT",,,,,
2020-04-17,US,CT,Fairfield County,09001,,,iso1:us#iso2:us-ct#fips:09001,7146,425,,,,,,,,,,,,330,,,,0.465,,29.8,,1.01,0.1,,,,3,,,19,,3,3,,,208.4,121,943332,,,,,,,,"Fairfield, CT",,,,,
2020-04-18,US,CT,Fairfield County,09001,,,iso1:us#iso2:us-ct#fips:09001,7363,432,,,,,,,,,,,,217,,,,0.442,,29.6,,1.0,0.1,,,,3,,,7,,3,3,,,207.4,121,943332,,,,,,,,"Fairfield, CT",,,,,
2020-04-19,US,CT,Fairfield County,09001,,,iso1:us#iso2:us-ct#fips:09001,7434,447,,,,,,,,,,,,71,,,,0.427,,28.8,,0.98,0.1,,,,3,,,15,,3,3,,,201.4,121,943332,,,,,,,,"Fairfield, CT",,,,,
2020-04-20,US,CT,Fairfield County,09001,,,iso1:us#iso2:us-ct#fips:09001,8320,512,,,,,,,,,,,,886,,,,0.411,,35.1,,0.96,0.1,,,,3,,,65,,3,3,,,245.5,121,943332,,,,,,,,"Fairfield, CT",,,,,
2020-04-21,US,CT,Fairfield County,09001,,,iso1:us#iso2:us-ct#fips:09001,8472,544,,,,,,,,,,,,152,,,,0.393,,34.2,,0.95,0.1,,,,3,,,32,,3,3,,,239.5,121,943332,,,,,,,,"Fairfield, CT",,,,,
2020-04-22,US,CT,Fairfield County,09001,,,iso1:us#iso2:us-ct#fips:09001,9883,584,,,,,,,,,,,,1411,,,,0.368,,51.5,,0.93,0.1,,,,3,,,40,,3,3,,,360.7,121,943332,,,,,,,,"Fairfield, CT",,,,,
2020-04-23,US,CT,Fairfield County,09001,,,iso1:us#iso2:us-ct#fips:09001,10008,615,,,,,,,,,,,,125,,,,0.335,,48.3,,0.91,0.1,,,,3,,,31,,3,3,,,338.4,121,943332,,,,,,,,"Fairfield, CT",,,,,
2020-04-24,US,CT,Fairfield County,09001,,,iso1:us#iso2:us-ct#fips:09001,10227,662,,,,,,,,,,,,219,,,,0.318,,46.7,,0.89,0.1,,,,3,,,47,,3,3,,,326.6,121,943332,,,,,,,,"Fairfield, CT",,,,,
2020-04-25,US,CT,Fairfield County,09001,,,iso1:us#iso2:us-ct#fips:09001,10373,689,,,,,,,,,,,,146,,,,0.302,,45.6,,0.87,0.1,,,,3,,,27,,3,3,,,319.1,121,943332,,,,,,,,"Fairfield, CT",,,,,
2020-04-26,US,CT,Fairfield County,09001,,,iso1:us#iso2:us-ct#fips:09001,10529,707,,,,,,,,,,,,156,,,,0.299,,46.9,,0.85,0.1,,,,3,,,18,,3,3,,,328.1,121,943332,,,,,,,,"Fairfield, CT",,,,,
2020-04-27,US,CT,Fairfield County,09001,,,iso1:us#iso2:us-ct#fips:09001,10763,727,,,,,,,,,,,,234,,,,0.296,,37.0,,0.83,0.1,,,,3,,,20,,3,3,,,259.0,121,943332,,,,,,,,"Fairfield, CT",,,,,
2020-04-28,US,CT,Fairfield County,09001,,,iso1:us#iso2:us-ct#fips:09001,10874,747,,,,,,,,,,,,111,,,,0.286,,36.4,,0.82,0.1,,,,3,,,20,,3,3,,,254.6,121,943332,,,,,,,,"Fairfield, CT",,,,,
2020-04-29,US,CT,Fairfield County,09001,,,iso1:us#iso2:us-ct#fips:09001,10985,774,,,,,,,,,,,,111,,,,0.286,,16.7,,0.81,0.1,,,,3,,,27,,2,3,,,116.8,121,943332,,,,,,,,"Fairfield, CT",,,,,
2020-04-30,US,CT,Fairfield County,09001,,,iso1:us#iso2:us-ct#fips:09001,11294,810,,,,,,,,,,,,309,,,,0.278,,19.5,,0.8,0.1,,,,3,,,36,,2,3,,,136.3,121,943332,,,,,,,,"Fairfield, CT",,,,,
2020-05-01,US,CT,Fairfield County,09001,,,iso1:us#iso2:us-ct#fips:09001,11612,839,,,,,,,,,,,,318,,,,0.266,,21.0,,0.8,0.1,,,,3,,,29,,2,3,,,146.8,121,943332,,,,,,,,"Fairfield, CT",,,,,
2020-05-02,US,CT,Fairfield County,09001,,,iso1:us#iso2:us-ct#fips:09001,11801,865,,,,,,,,,,,,189,,,,0.255,,21.6,,0.8,0.1,,,,3,,,26,,2,3,,,151.4,121,943332,,,,,,,,"Fairfield, CT",,,,,
2020-05-03,US,CT,Fairfield County,09001,,,iso1:us#iso2:us-ct#fips:09001,11801,865,,,,,,,,,,,,0,,,,0.236,,22.6,,0.8,0.1,,,,3,,,0,,2,3,,,158.4,121,943332,,,,,,,,"Fairfield, CT",,,,,
2020-05-04,US,CT,Fairfield County,09001,,,iso1:us#iso2:us-ct#fips:09001,12245,910,,,,,,,,,,,,444,,,,0.224,,22.4,,0.81,0.1,,,,3,,,45,,2,3,,,157.1,121,943332,,,,,,,,"Fairfield, CT",,,,,
2020-05-05,US,CT,Fairfield County,09001,,,iso1:us#iso2:us-ct#fips:09001,12360,935,,,,,,,,,,,,115,,,,0.212,,22.5,,0.81,0.1,,,,3,,,25,,2,3,,,157.5,121,943332,,,,,,,,"Fairfield, CT",,,,,
2020-05-06,US,CT,Fairfield County,09001,,,iso1:us#iso2:us-ct#fips:09001,12455,952,,,,,,,,,,,,95,,,,0.2,,22.3,,0.82,0.11,,,,2,,,17,,2,3,,,155.8,121,943332,,,,,,,,"Fairfield, CT",,,,,
2020-05-07,US,CT,Fairfield County,09001,,,iso1:us#iso2:us-ct#fips:09001,12679,977,,,,,,,,,,,,224,,,,0.188,,21.0,,0.83,0.11,,,,2,,,25,,2,3,,,146.8,121,943332,,,,,,,,"Fairfield, CT",,,,,
2020-05-08,US,CT,Fairfield County,09001,,,iso1:us#iso2:us-ct#fips:09001,12879,1006,,,,,,,,,,,,200,,,,0.177,,19.2,,0.84,0.11,,,,2,,,29,,2,3,,,134.3,121,943332,,,,,,,,"Fairfield, CT",,,,,
2020-05-09,US,CT,Fairfield County,09001,,,iso1:us#iso2:us-ct#fips:09001,13030,1017,,,,,,,,,,,,151,,,,0.171,,18.6,,0.84,0.11,,,,2,,,11,,2,3,,,130.3,121,943332,,,,,,,,"Fairfield, CT",,,,,
2020-05-10,US,CT,Fairfield County,09001,,,iso1:us#iso2:us-ct#fips:09001,13236,1024,,,,,,,,,,,,206,,,,0.168,,18.4,,0.85,0.1,,,,2,,,7,,2,3,,,128.6,121,943332,,,,,,,,"Fairfield, CT",,,,,
2020-05-11,US,CT,Fairfield County,09001,,,iso1:us#iso2:us-ct#fips:09001,13312,1034,,,,,,,,,,,,76,,,,0.165,,16.2,,0.86,0.1,,,,2,,,10,,2,3,,,113.1,121,943332,,,,,,,,"Fairfield, CT",,,,,
2020-05-12,US,CT,Fairfield County,09001,,,iso1:us#iso2:us-ct#fips:09001,13488,1046,,,,,,,,,,,,176,,,,0.158,,17.1,,0.86,0.1,,,,2,,,12,,2,3,,,119.6,121,943332,,,,,,,,"Fairfield, CT",,,,,
2020-05-13,US,CT,Fairfield County,09001,,,iso1:us#iso2:us-ct#fips:09001,13636,1068,,,,,,,,,,,,148,,,,0.149,,17.9,,0.86,0.11,,,,2,,,22,,2,3,,,125.2,121,943332,,,,,,,,"Fairfield, CT",,,,,
2020-05-14,US,CT,Fairfield County,09001,,,iso1:us#iso2:us-ct#fips:09001,13836,1093,,,,,,,,,,,,200,,,,0.142,,17.5,,0.86,0.1,,,,2,,,25,,2,3,,,122.7,121,943332,,,,,,,,"Fairfield, CT",,,,,
2020-05-15,US,CT,Fairfield County,09001,,,iso1:us#iso2:us-ct#fips:09001,14009,1109,,,,,,,,,,,,173,,,,0.134,,17.1,,0.86,0.11,,,,2,,,16,,2,3,,,119.8,121,943332,,,,,,,,"Fairfield, CT",,,,,
2020-05-16,US,CT,Fairfield County,09001,,,iso1:us#iso2:us-ct#fips:09001,14140,1125,,,,,,,,,,,,131,,,,0.131,,16.8,,0.86,0.11,,,,2,,,16,,2,3,,,117.7,121,943332,,,,,,,,"Fairfield, CT",,,,,
2020-05-17,US,CT,Fairfield County,09001,,,iso1:us#iso2:us-ct#fips:09001,14248,1146,,,,,,,,,,,,108,,,,0.127,,15.3,,0.85,0.11,,,,2,,,21,,2,3,,,107.3,121,943332,,,,,,,,"Fairfield, CT",,,,,
2020-05-18,US,CT,Fairfield County,09001,,,iso1:us#iso2:us-ct#fips:09001,14439,1153,,,,,,,,,,,,191,,,,0.124,,17.1,,0.85,0.11,,,,2,,,7,,2,3,,,119.5,121,943332,,,,,,,,"Fairfield, CT",,,,,
2020-05-19,US,CT,Fairfield County,09001,,,iso1:us#iso2:us-ct#fips:09001,14522,1160,,,,,,,,,,,,83,,,,0.12,,15.7,,0.84,0.11,,,,2,,,7,,2,3,,,109.6,121,943332,,,,,,,,"Fairfield, CT",,,,,
2020-05-20,US,CT,Fairfield County,09001,,,iso1:us#iso2:us-ct#fips:09001,14719,1167,,,,,,,,,,,,197,,,,0.119,,16.4,,0.84,0.11,,,,2,,,7,,2,3,,,114.8,121,943332,,,,,,,,"Fairfield, CT",,,,,
2020-05-21,US,CT,Fairfield County,09001,,,iso1:us#iso2:us-ct#fips:09001,14751,1180,,,,,,,,,,,,32,,,,0.115,,13.9,,0.83,0.12,,,,2,,,13,,2,3,,,97.0,121,943332,,,,,,,,"Fairfield, CT",,,,,
2020-05-22,US,CT,Fairfield County,09001,,,iso1:us#iso2:us-ct#fips:09001,14889,1195,,,,,,,,,,,,138,,,,0.117,,13.3,,0.82,0.12,,,,2,,,15,,2,3,,,93.3,121,943332,,,,,,,,"Fairfield, CT",,,,,
2020-05-23,US,CT,Fairfield County,09001,,,iso1:us#iso2:us-ct#fips:09001,14989,1208,,,,,,,,,,,,100,,,,0.118,,12.9,,0.81,0.12,,,,2,,,13,,2,3,,,90.0,121,943332,,,,,,,,"Fairfield, CT",,,,,
2020-05-24,US,CT,Fairfield County,09001,,,iso1:us#iso2:us-ct#fips:09001,15114,1215,,,,,,,,,,,,125,,,,0.116,,13.1,,0.81,0.12,,,,2,,,7,,2,3,,,91.8,121,943332,,,,,,,,"Fairfield, CT",,,,,
2020-05-25,US,CT,Fairfield County,09001,,,iso1:us#iso2:us-ct#fips:09001,15213,1221,,,,,,,,,,,,99,,,,0.111,,11.7,,0.8,0.12,,,,2,,,6,,2,3,,,82.0,121,943332,,,,,,,,"Fairfield, CT",,,,,
2020-05-26,US,CT,Fairfield County,09001,,,iso1:us#iso2:us-ct#fips:09001,15355,1231,,,,,,,,,,,,142,,,,0.103,,12.6,,0.79,0.12,,,,2,,,10,,2,3,,,88.3,121,943332,,,,,,,,"Fairfield, CT",,,,,
2020-05-27,US,CT,Fairfield County,09001,,,iso1:us#iso2:us-ct#fips:09001,15314,1242,,,,,,,,,,,,,,,,0.099,,,,0.78,0.13,,,,2,,,11,,2,2,,,,121,943332,,,,,,,,"Fairfield, CT",,,,,
2020-05-28,US,CT,Fairfield County,09001,,,iso1:us#iso2:us-ct#fips:09001,15353,1246,,,,,,,,,,,,39,,,,0.096,,11.4,,0.78,0.13,,,,2,,,4,,2,2,,,79.5,121,943332,,,,,,,,"Fairfield, CT",,,,,
2020-05-29,US,CT,Fairfield County,09001,,,iso1:us#iso2:us-ct#fips:09001,15409,1257,,,,,,,,,,,,56,,,,0.09,,9.9,,0.77,0.14,,,,1,,,11,,1,2,,,69.4,121,943332,,,,,,,,"Fairfield, CT",,,,,
2020-05-30,US,CT,Fairfield County,09001,,,iso1:us#iso2:us-ct#fips:09001,15502,1267,,,,,,,,,,,,93,,,,0.086,,9.8,,0.76,0.13,,,,1,,,10,,1,2,,,68.5,121,943332,,,,,,,,"Fairfield, CT",,,,,
2020-05-31,US,CT,Fairfield County,09001,,,iso1:us#iso2:us-ct#fips:09001,15549,1277,,,,,,,,,,,,47,,,,0.086,,8.4,,0.76,0.14,,,,1,,,10,,1,2,,,58.9,121,943332,,,,,,,,"Fairfield, CT",,,,,
2020-06-01,US,CT,Fairfield County,09001,,,iso1:us#iso2:us-ct#fips:09001,15709,1288,,,,,,,,,,,,160,,,,0.088,,9.5,,0.75,0.14,,,,1,,,11,,1,2,,,66.4,121,943332,,,,,,,,"Fairfield, CT",,,,,
2020-06-02,US,CT,Fairfield County,09001,,,iso1:us#iso2:us-ct#fips:09001,15776,1287,,,,,,,,,,,,67,,,,0.082,,8.2,,0.75,0.14,,,,1,,,0,,1,2,,,57.1,121,943332,,,,,,,,"Fairfield, CT",,,,,
2020-06-03,US,CT,Fairfield County,09001,,,iso1:us#iso2:us-ct#fips:09001,15789,1289,,,,,,,,,,,,13,,,,0.069,,7.2,,0.74,0.14,,,,1,,,2,,1,2,,,50.4,121,943332,,,,,,,,"Fairfield, CT",,,,,
2020-06-04,US,CT,Fairfield County,09001,,,iso1:us#iso2:us-ct#fips:09001,15843,1293,,,,,,,,,,,,54,,,,0.072,,7.4,,0.74,0.16,,,,1,,,4,,1,2,,,51.9,121,943332,,,,,,,,"Fairfield, CT",,,,,
2020-06-05,US,CT,Fairfield County,09001,,,iso1:us#iso2:us-ct#fips:09001,15914,1304,,,,,,,,,,,,71,,,,0.066,,7.6,,0.73,0.15,,,,1,,,11,,1,2,,,53.5,121,943332,,,,,,,,"Fairfield, CT",,,,,
2020-06-06,US,CT,Fairfield County,09001,,,iso1:us#iso2:us-ct#fips:09001,16020,1309,,,,,,,,,,,,106,,,,0.061,,7.8,,0.73,0.16,,,,1,,,5,,1,2,,,54.9,121,943332,,,,,,,,"Fairfield, CT",,,,,
2020-06-07,US,CT,Fairfield County,09001,,,iso1:us#iso2:us-ct#fips:09001,16056,1312,,,,,,,,,,,,36,,,,0.056,,7.7,,0.73,0.17,,,,1,,,3,,1,2,,,53.7,121,943332,,,,,,,,"Fairfield, CT",,,,,
2020-06-08,US,CT,Fairfield County,09001,,,iso1:us#iso2:us-ct#fips:09001,16092,1316,,,,,,,,,,,,36,,,,0.054,,5.8,,0.73,0.17,,,,1,,,4,,1,1,,,40.6,121,943332,,,,,,,,"Fairfield, CT",,,,,
2020-06-09,US,CT,Fairfield County,09001,,,iso1:us#iso2:us-ct#fips:09001,16108,1319,,,,,,,,,,,,16,,,,0.05,,5.0,,0.73,0.17,,,,1,,,3,,1,1,,,35.2,121,943332,,,,,,,,"Fairfield, CT",,,,,
2020-06-10,US,CT,Fairfield County,09001,,,iso1:us#iso2:us-ct#fips:09001,16134,1321,,,,,,,,,,,,26,,,,0.047,,5.2,,0.73,0.18,,,,1,,,2,,1,1,,,36.6,121,943332,,,,,,,,"Fairfield, CT",,,,,
2020-06-11,US,CT,Fairfield County,09001,,,iso1:us#iso2:us-ct#fips:09001,16155,1333,,,,,,,,,,,,21,,,,0.038,,4.7,,0.73,0.18,,,,1,,,12,,1,1,,,33.1,121,943332,,,,,,,,"Fairfield, CT",,,,,
